postcode,long,lat
SY1 2DQ,-2.749786,52.711779
TF3 4LZ,-2.441016,52.681151
WA1 1LS,-2.602172,53.386268
WF1 5AF,-1.480871,53.663335
WR4 9EE,-2.209889,52.194445
WV1 1LE,-2.120163,52.587681
NN1 3JQ,-0.889867,52.244109
BT3 9HY,-5.918211,54.60932
LS16 6RQ,-1.603568,53.839674
CV32 4JE,-1.5293,52.290887
CV37 9DA,-1.718453,52.194387
CV9 1DF,-1.545275,52.575696
DY11 6TT,-2.251642,52.388355
HR6 8JE,-2.740253,52.228334
WR14 2HU,-2.327552,52.114368
PR2 8AA,-2.68589,53.778127
NN17 5BA,-0.682274,52.493062
S63 7EF,-1.320911,53.501193
G74 1LW,-4.179529,55.759777
CF72 8YR,-3.365052,51.524184
CR0 3AQ,-0.136267,51.390118
DL1 1YE,-1.52537,54.528549
DY11 7RD,-2.236952,52.36155
G64 2QA,-4.199007,55.92326
LE4 9HT,-1.080365,52.663528
NE3 5HB,-1.609072,55.041567
NG16 1JF,-1.251409,53.006499
NG31 7TX,-0.588289,52.90165
OX25 5HD,-1.251214,51.928819
PH1 3DZ,-3.457533,56.41707
PR4 2RP,-2.871035,53.775631
SY1 3LF,-2.733261,52.734253
TN35 4NN,0.598058,50.880915
UB4 9BS,-0.39011,51.523513
WA3 2SH,-2.586385,53.469276
DE1 1NW,-1.481545,52.921346
DE11 9DY,-1.558497,52.773816
NG20 8AF,-1.211861,53.204034
S40 1TG,-1.424737,53.233288
SK17 6BU,-1.909044,53.259198
ST1 2BX,-2.170945,53.027724
ST16 2LR,-2.115827,52.806304
ST3 2PF,-2.136212,52.987246
TF3 4PD,-2.452696,52.676342
TQ6 0HJ,-3.583032,50.357601
SR1 1QU,-1.380374,54.905086
NE8 1PZ,-1.600637,54.95944
SR4 8DS,-1.437973,54.90143
NG5 3AG,-1.155058,52.984531
NG13 9FQ,-0.911062,52.947406
G67 1YZ,-3.994464,55.94682
DE21 4BA,-1.466209,52.929935
GU11 2HH,-0.779189,51.268561
S1 4ER,-1.476286,53.38069
B15 1BG,-1.91789,52.474132
LE13 1GH,-0.885011,52.761543
NG1 6AX,-1.152094,52.954712
NG6 8HX,-1.197749,52.998976
CF62 4JD,-3.415852,51.41127
SP9 7BN,-1.668321,51.231775
CO2 7UT,0.885967,51.872797
SP4 0JG,-1.700254,51.135111
TN37 7NL,0.552499,50.886507
ME14 1UZ,0.524761,51.278266
PE1 1JY,-0.238908,52.574083
AL1 3JU,-0.335209,51.752262
E14 7EP,-0.026185,51.51451
E8 1EE,-0.055775,51.543915
EN8 7BA,-0.034275,51.690593
HP1 1EU,-0.473773,51.753405
IG11 8QB,0.081157000000000007,51.540334
IG3 8EJ,0.094126,51.563043
MK40 2EH,-0.477203,52.139708
N1 6LT,-0.079845,51.528152
N13 4PN,-0.110397,51.618213
N18 2XA,-0.064529,51.612538
N7 7JY,-0.111426,51.561397
NW10 4TL,-0.242559,51.534713000000004
RM1 3HH,0.186419,51.581021
SE18 6PY,0.063387,51.488912
SE23 3XU,-0.054592,51.438358
SW6 2DL,-0.192852,51.479859
UB8 1LH,-0.480781,51.545962
W10 5BL,-0.211236,51.526398
W12 7JP,-0.225529,51.505456
W13 8RA,-0.315039,51.51174
WD18 0JJ,-0.400218,51.65615
CR0 1EA,-0.098824,51.371477
PR26 8LW,-2.749412,53.678372
PO14 4LW,-1.247525,50.856676
WR11 8TZ,-1.854988,52.109646
EH54 6QF,-3.512328,55.881633
SM2 5PJ,-0.188734,51.336841
SW1h 9NA,-0.13132,51.500171
TW4 5DL,-0.390881,51.462331
PA1 3NE,-4.398546,55.843732
MK44 1FD,-0.491936,52.198317
CV23 0TH,-1.331642,52.423497
PL1 3HN,-4.157106,50.369485
DL9 3PS,-1.716501,54.364056
NE66 3JF,-1.600907,55.423045
PO30 5RS,-1.304896,50.711997
B91 3QJ,-1.782228,52.41196
HP14 4UF,-0.791077,51.674797
S3 8WA,-1.464295,53.381455
PR8 2HH,-3.020292,53.630502
DN22 6JR,-0.941114,53.322446
NG34 7EF,-0.405723,52.999635
S80 2AQ,-1.121025,53.30227
CF14 4US,-3.197874,51.506922
SW1A 2HQ,-0.129251,51.501793
M60 9LB,-2.255657,53.481031
SW1A 2AU,-0.126962,51.504202
CH5 2LS,-2.997158,53.22367
NG2 1BG,-1.135601,52.945098
IP4 1DN,1.156149,52.054855
ME15 6AE,0.526441,51.270729
PO6 3LY,-1.069932,50.850297
B2 4AJ,-1.902558,52.47923
LU1 2AA,-0.414278,51.878026
CB8 9YG,0.513871,52.137423
LS9 6NF,-1.505699,53.806127
GU11 1BH,-0.766788,51.24988
L75 1HW,-2.991493,53.452677
B75 7RL,-1.796121,52.568086
TD1 1TD,-2.812172,55.617569
TD9 9RH,-2.784355,55.424989
L13 3AE,-2.923144,53.416072
LE18 4WS,-1.141193,52.583956
G4 0HF,-4.25492,55.867633
GU24 0DQ,-0.647241,51.280258
CF24 5PE,-3.155798,51.475278
DG1 1NP,-3.59923,55.076117000000004
M50 3YW,-2.286349,53.473995
BA1 1TS,-2.360485,51.378231
BA11 1QW,-2.319986,51.230434
BA5 2PT,-2.651495,51.209077
BS1 1EN,-2.596049,51.454553
BS11 0DX,-2.675603,51.489017
BS13 7TE,-2.608726,51.414295
BS15 1BZ,-2.511733,51.462864
BS21 6BY,-2.849888,51.437027
BS23 1JH,-2.978103,51.346746
BS3 3NW,-2.601504,51.439239
BS37 4BB,-2.413142,51.53924
BS5 6NR,-2.56471,51.470219
BS7 0UD,-2.581461,51.496869
EX14 1JP,-3.191158,50.798881
EX16 6LU,-3.487321,50.902275
GL1 1XL,-2.249464,51.859834
GL14 2JU,-2.501404,51.823551
GL16 8BQ,-2.616889,51.793021
GL5 2JT,-2.216052,51.744671
GL50 4DJ,-2.074551,51.901809
HP11 2DN,-0.755606,51.632381
HP19 8EZ,-0.817616,51.819039
HP5 1LD,-0.612679,51.702867
MK9 3BN,-0.762048,52.040031
OX1 2BX,-1.263161,51.754098
OX11 8DB,-1.239216,51.606343
OX14 3QS,-1.281855,51.67144
OX16 2EX,-1.340006,52.064232
OX28 4JA,-1.481679,51.778587
RG1 1HD,-0.977464,51.456154
RG12 1JX,-0.754693,51.416854
RG14 1JB,-1.325638,51.40598
SL1 2AQ,-0.584479,51.506741
SL6 1SP,-0.719302,51.522281
TA1 3NY,-3.104061,51.012209
TA24 5XZ,-3.474858,51.206603
RG21 3AA,-1.083995,51.261172
CF10 1ET,-3.179875,51.478158
CF37 1JR,-3.344303,51.599776
LU2 9LU,-0.377153,51.879813
B97 6QS,-1.986589,52.324784
DH1 5YA,-1.556344,54.80536
SY23 1LA,-4.081524,52.414625
BS20 7LF,-2.755682,51.480264
SY1 4HD,-2.731029,52.733815
LA18 4NA,-3.312424,54.200662
DL1 4WB,-1.502321,54.514943
HX1 1HY,-1.86278,53.723442
CR2 9BY,-0.064529,51.319988
S40 1TF,-1.424754,53.234116
LL11 1BW,-2.997039,53.049422
EC3M 8UD,-0.084317,51.510932
GL12 8BT,-2.436777,51.628035
GL12 8DB,-2.467383,51.634454
BS1 3NU,-2.593019,51.459478
YO1 7PR,-1.075624,53.960096
B5 4UA,-1.898516,52.476224
TW13 4ND,-0.434075,51.441515
CV1 3RY,-1.515294,52.405054
DG1 1QB,-3.596184,55.18874
DG8 6AJ,-4.475113,54.959918
CV10 7RH,-1.478386,52.508938
SY4 4DZ,-2.65747,52.79269
SE2 9HA,0.121874,51.48991
NE34 6ET,-1.419756,54.986229
L20 3PN,-2.989772,53.449948
SL1 2HF,-0.598616,51.50763
RG1 1PE,-0.975517,51.457585
EH13 0PP,-3.24197,55.912729
SN1 5AH,-1.789274,51.560416
CR0 1XJ,-0.104699,51.376311
B26 3QZ,-1.733627,52.452981
DE74 2SA,-1.331344,52.824724
LS11 9AT,-1.547724,53.788406
GU10 4LS,-0.839024,51.16878
RG12 1BP,-0.74612,51.416295
PR25 2EX,-2.699835,53.690465
CO2 9BY,0.871824,51.871785
SP4 9SF,-1.780472,51.238679
LS22 5ED,-1.36782,53.935249
SL3 8AQ,-0.532511,51.49666
BA1 5AF,-2.352318,51.38117
BS1 6GR,-2.59051,51.452423
BS1 1DA,-2.595004,51.454791
SN1 2HG,-1.781911,51.561103
SN1 2JB,-1.781089,51.561012
BS22 7BB,-2.905079,51.360713
RG24 9NW,-1.110589,51.276834
DN7 6BW,-0.971491,53.548576
WN4 8SS,-2.638586,53.499579
ST9 0DX,-2.087455,53.022368
WF4 4AX,-1.608502,53.636064
BS11 8AQ,-2.68125,51.516374
UB7 0HB,-0.483548,51.483089
CF10 2HH,-3.172397,51.481893
CR0 9YA,-0.098341,51.377161
MK41 7LW,-0.478832,52.148963
NW10 2DZ,-0.247779,51.549359
BR1 1RA,0.01097,51.407719
SE5 7UP,-0.096725,51.473914
EC4N 4XY,-0.090062,51.513112
CR9 3NG,-0.093984,51.372396
W13 0SD,-0.323141,51.511254
NW9 7BY,-0.245454,51.58167
N7 8JA,-0.105472,51.547057
IG6 1HW,0.081416,51.587712
RM1 3BH,0.185733,51.581762
SW11 1JU,-0.162473,51.464613
E15 4SB,3.05e-4,51.539159
E3 4DJ,-0.023563,51.527136
UB8 1PQ,-0.481587,51.54947
NW1 5BR,-0.16418,51.520708
SW19 7JP,-0.203601,51.423632
DN32 7DE,-0.07512,53.571957
SA31 2NF,-4.3064,51.844179
LN6 9PT,-0.687724,53.167943
NP20 2DW,-2.986128,51.582087
G11 6QN,-4.300869,55.870278
G15 7TG,-4.37223,55.910706
G21 4DL,-4.226425,55.882504
G32 7NY,-4.17231,55.852025
G41 1PU,-4.258343,55.84511
G43 1SS,-4.289189,55.825001
G45 9AA,-4.23502,55.806652
G51 3JY,-4.31275,55.86255
G66 1JN,-4.159853,55.93845
G67 1AX,-3.985054,55.951181
G72 7HB,-4.167753,55.819257
G73 2QW,-4.214798,55.826858
ML1 2HN,-3.974404,55.781309
ML11 7NR,-3.772927,55.673306
ML3 0EH,-4.044778,55.779475
ML4 1HT,-4.013776,55.819916
ML6 0AH,-3.98183,55.865851
CM2 5PF,0.509277,51.750032
S70 2RL,-1.485006,53.552437
WF10 1HY,-1.353827,53.727496
DL3 7JY,-1.557005,54.526593
DN1 3LL,-1.13156,53.521648
DH1 3BP,-1.569431,54.772732
TS6 9EH,-1.146379,54.559731
HX1 1PE,-1.863156,53.72426
HG1 5PZ,-1.53381,53.991821
TS18 3BW,-1.313009,54.561142
WS14 9QS,-1.805038,52.653351
SW2 5XF,-0.125494,51.451824
SK9 4HR,-2.238118,53.341133
EX2 7LQ,-3.466609,50.71591
LS12 6DD,-1.579283,53.781996
NR3 1UB,1.304724,52.634828
BS5 6XX,-2.567802,51.473432
BS20 7LZ,-2.758597,51.481486
SW1A 0PW,-0.124663,51.49984
PE22 0QX,0.063435,52.939966
PL25 5BG,-4.794917,50.336755
IV36 3UH,-3.557308,57.639587
TQ12 6DW,-3.65182,50.510492
EC3N 4AB,-0.076272,51.508274
EX39 3DX,-4.23365,51.007193
PL8 2NE,-4.009462,50.328562
HP22 6AH,-0.747003,51.773522
WS15 2UQ,-1.975136,52.750892
B1 1TF,-1.904653,52.4772
NE1 4BN,-1.623801,54.967603
NP8 1TE,-3.116475,51.84757
DT5 1DL,-2.419978,50.549029
DT5 1EQ,-2.436658,50.56125
SP4 0ES,-1.737203,51.111856
BT29 4AX,-6.208115,54.653285
B2 5RS,-1.900638,52.47972
G2 1HG,-4.255148,55.863854
PO1 3LJ,-1.107176,50.799051
N7 8TT,-0.115884,51.545004
W12 0AE,-0.240435,51.517632
CM2 6LQ,0.484655,51.736724
EC4A 1AB,-0.11058,51.517401
SW1V 2QX,-0.132463,51.489479
OX25 1PZ,-1.094423,51.848497
HP18 0TL,-1.009822,51.892176
YO30 2AL,-1.24066,54.040291
SW1A 2AS,-0.126639,51.503649
GL8 8QS,-2.209092,51.605014
HP2 4XN,-0.471203,51.747141
IP12 3BF,1.460512,52.058679
IP12 3JW,1.451269,52.051591
EH1 3DG,-3.183894,55.953655
SM2 5PD,-0.188445,51.339084
KY11 2BL,-3.438717,56.02902
CF10 2HD,-3.172486,51.482027
WC2B 4TS,-0.119137,51.514365
LS12 2TJ,-1.57617,53.795728
WF4 4XX,-1.612903,53.636142
LS23 7AZ,-1.328355,53.916178
NG23 5NG,-0.894683,53.022834
CF14 5GR,-3.195101,51.526812
LS1 4DR,-1.556338,53.797687
SA1 1JR,-3.941076,51.626321
TF9 2JL,-2.523414,52.869579
NN1 2LH,-0.899965,52.237302
NE8 2SH,-1.623123,54.953268
FY3 9YP,-2.994657,53.802637
DN7 6EE,-0.970161,53.544277
LL29 7AA,-3.728797,53.295264
CF10 1JE,-3.178979,51.478599
CF31 1TZ,-3.570465,51.50407
LE12 5RB,-1.254598,52.830658
ME12 4DZ,0.850894,51.387829
AB31 6BP,-2.374967,57.055257
DL9 4JH,-1.702978,54.368744
CF14 3UZ,-3.188577,51.499911
OL12 9DP,-2.145054,53.634962
HR2 6HF,-2.715509,52.042335
WC1V 6NP,-0.114516,51.518436
DN40 2NA,-0.187915,53.629751
S1 2JF,-1.469116,53.379382
SE1 9HS,-0.095429,51.507444
CF10 4DQ,-3.158229,51.466901
IV51 9DH,-6.189671,57.415005
SY21 7UX,-3.146283,52.659022
AB11 5RL,-2.095475,57.139108
NG1 2AS,-1.149276,52.954303
DL7 8SG,-1.438281,54.334836
HG1 5BG,-1.5357,53.994651
YO11 2JN,-0.403489,54.280237
YO31 7WD,-1.07919,53.9677
BL1 1SX,-2.432291,53.577345
BL9 0DP,-2.299564,53.591773
M11 2WR,-2.173483,53.472217
M13 0ZL,-2.206588,53.455336
M14 5BJ,-2.224669,53.454011
M15 5JB,-2.251979,53.460392
M20 3JQ,-2.234982,53.426387
M24 1BE,-2.196266,53.548089
M28 3AD,-2.400163,53.524192
M30 0NA,-2.339161,53.484246
M32 9ED,-2.309007,53.444834
M40 2EP,-2.187326,53.502469
M44 5BG,-2.434946,53.428548
M6 5PL,-2.283511,53.486585
M60 2LA,-2.227212,53.487362
M8 9DQ,-2.242981,53.512058
OL16 1LT,-2.156826,53.616359
SK1 3BE,-2.159204,53.408526
WA14 4PU,-2.351888,53.395925
WN1 1EA,-2.629646,53.543292
WN4 9AB,-2.636605,53.487113
WN7 1UT,-2.519573,53.500003
B16 8PE,-1.924038,52.471676
DN2 6AD,-1.117824,53.519219
DE65 5DN,-1.725361,52.882094
NE11 0NA,-1.619587,54.932489
TN29 9JD,0.907855,50.946137
SW18 3HU,-0.174666,51.449138
LE1 6BT,-1.134428,52.632228
LS1 2BA,-1.551987,53.797141
L2 2BX,-2.98939,53.409485
M60 9DJ,-2.252673,53.480902
EX4 4EX,-3.532208,50.728034
M6 5RY,-2.29361,53.482624
HU9 5LS,-0.296775,53.748264
HU15 2JZ,-0.6338,53.767833
WC2B 6SE,-0.120587,51.51696
ME1 3ND,0.49623,51.366107
WC2A 2LL,-0.113546,51.513645
SW1P 9ZZ,-0.135804,51.481026
GL1 3NN,-2.232073,51.866379
GU24 9EX,-0.64306,51.321907
SE1 6LH,-0.100748,51.496317
YO41 1PS,-0.869907,53.984457
RG1 7TQ,-0.975742,51.453342
TW6 1EW,-0.449579,51.469777
B29 6NA,-1.93893,52.439983
ST1 5RQ,-2.200651,53.025395
WV1 3JS,-2.119831,52.584948
ST16 3AW,-2.118452,52.811515
S3 8PH,-1.468739,53.385556
LE2 7AJ,-1.132545,52.627701
RG9 5SB,-1.018331,51.58766
SP7 0AH,-2.219826,50.98537
HA4 6DQ,-0.409399,51.551976
DE14 3EG,-1.656589,52.787993
NP15 1XP,-2.900493,51.699429
BS7 8PS,-2.590658,51.480611
TQ12 6DN,-3.659267,50.508075
PL20 6RR,-3.997529,50.549223
LU1 1RG,-0.424274,51.878133
CB1 1BT,0.136809,52.20681
NG7 1FW,-1.158175,52.947393
BA20 2YB,-2.651697,50.934902
E3 4NS,-0.023785,51.525998
SE1 1JD,-0.093179,51.501016
BR6 0HE,0.103361,51.378983
N16 7QS,-0.067914,51.555249
EN2 6SA,-0.088726,51.653364
HP21 7RL,-0.800651,51.814523
LA14 1RP,-3.229233,54.112495
LA9 4RF,-2.747397,54.331148
CA3 8DR,-2.9332,54.896429
CA14 4EW,-3.543042,54.640815
LA1 3QZ,-2.772066,54.0527
CF14 5ZB,-3.196537,51.524963
WF2 9AG,-1.509287,53.683292
GU1 4RS,-0.575463,51.238545
SW1P 3AE,-0.128434,51.500989
RG21 7SB,-1.084198,51.268071
S71 1HH,-1.465128,53.550012
RG7 4PR,-1.141208,51.363359
LN2 4BD,-0.517999,53.235411
NE11 0HA,-1.624085,54.913731
LD3 7EA,-3.383593,51.944021
LD3 8PN,-3.571853,51.949959
NP20 4PR,-3.004937,51.588381
NP19 7AA,-2.992469,51.590917
NP18 2LX,-2.919666,51.60308
PE1 1EJ,-0.239917,52.569891
MK9 2AD,-0.759632,52.042505
CM24 1SA,0.258367,51.888151
DN7 6TD,-0.971436,53.547101
ME15 6LL,0.52331,51.271417
NE15 8NY,-1.712365,54.969713
DN7 6EL,-0.980702,53.586722
S1 4GE,-1.474915,53.379722
PE28 0SR,-0.312276,52.280794
SO15 5EG,-1.421058,50.915856
SE28 0NZ,0.096972,51.497246
SP9 7AJ,-1.668154,51.22668
PE33 9NP,0.546972,52.656987
LU1 1RE,-0.422082,51.877529
SW18 3HS,-0.19154,51.448222
SW1Y 5BS,-0.129664,51.507879
NP16 7YG,-2.651402,51.620197
SA6 7JL,-3.945445,51.669997
NE1 3LA,-1.603677,54.969723
CF47 8BH,-3.381037,51.747772
LS12 1BS,-1.55997,53.790106
YO26 5RU,-1.116856,53.963453
LL13 9QE,-2.926991,53.035181
MK40 2AP,-0.482885,52.14193
TR1 2PB,-5.056408,50.265626
ST1 3BP,-2.175754,53.022036
PR26 8NE,-2.758097,53.680646
EC4A 1NL,-0.110316,51.51577
PO13 0AH,-1.161928,50.820878
ME4 4JZ,0.526905,51.384129
SS15 6PH,0.419066,51.569683
YO23 3FT,-1.184091,53.925917
M13 9WL,-2.227711,53.462436
NN1 3EB,-0.895649,52.241314
RH6 7DE,-0.164713,51.171367
LS6 4QA,-1.554008,53.836992
AB51 5YA,-2.373584,57.257601
ST21 6LQ,-2.240835,52.878831
TS18 2QU,-1.293112,54.577797
CB2 0QH,0.14172,52.176526
CB2 8DU,0.129339,52.188669
EX4 4GL,-3.529396,50.727406
HA9 0FJ,-0.281683,51.559041
LL11 1PR,-2.999023,53.048154
M1 3LD,-2.238327,53.478154
NR7 0SH,1.359352,52.623154
PL6 5FL,-4.122677,50.416349
SO15 1GW,-1.413564,50.907716
ST1 3BS,-2.174122,53.02398
BB1 8AF,-2.48809,53.752497
BB11 1QW,-2.245681,53.790273
OX11 0RQ,-1.318073,51.575483
SW19 1EG,-0.19248,51.417967
G2 7EZ,-4.266288,55.861672
LE19 1SX,-1.188732,52.594045
TQ9 5NE,-3.709111,50.431563
CM1 1EL,0.500602,51.742492
AB10 1ZP,-2.107056,57.146948
G2 4JJ,-4.264686,55.864343
IV3 5BN,-4.229268,57.476889
SW1A 2BU,-0.127867,51.506375
L9 3DF,-2.969166,53.457543
G84 0EH,-4.822873,56.070473
BH14 0JB,-1.954685,50.723519
WA1 2RW,-2.592997,53.387112
WA1 1UR,-2.598806,53.390672
WA3 6BP,-2.525132,53.438766
B3 2PW,-1.897811,52.481833
LU1 2PU,-0.418891,51.881119
RG21 4HG,-1.077497,51.267892
RG21 4AB,-1.083209,51.263216
PR1 3BN,-2.697583,53.75754
PR1 2LL,-2.698983,53.762385
WD17 1EZ,-0.398796,51.663675
LS1 2ED,-1.551612,53.797101
MK40 1LY,-0.467817,52.138139
LU1 5DA,-0.417315,51.875927
SW1H 9HP,-0.130911,51.501001
HD1 5BW,-1.784838,53.652168
Sp4 0JQ,-1.700254,51.135111
BN2 0LG,-0.134297,50.823226
CF64 5XU,-3.240909,51.398785
M6 6PF,-2.286946,53.493443
B9 5SS,-1.829966,52.480218
KY11 2BY,-3.45297,56.02782
LS1 2EE,-1.552013,53.796555
AL1 3JW,-0.335513,51.751643
DL3 6TH,-1.553322,54.531406
ME1 3YB,0.49548,51.361824
LS2 7EH,-1.539589,53.795224
SG13 9HT,-0.072952,51.79574
CB5 8RX,0.175204,52.210173
CF11 6JY,-3.192931,51.480391
CT20 2DH,1.16922,51.078845
CF24 0YP,-3.165685,51.48526
CF24 0RZ,-3.166483,51.482105
M1 3FS,-2.235166,53.478673
GU14 0LX,-0.761542,51.276055
HU15 1RB,-0.634524,53.768417
S2 2RU,-1.455877,53.37197
CF24 0SZ,-3.162506,51.485426
EH6 6QQ,-3.173671,55.978355
M90 5UY,-2.285597,53.361999
ME8 0QR,0.572669,51.365938
BN18 0BX,-0.579804,50.816216
L3 5QB,-2.975571,53.408457
GU23 7LJ,-0.489925,51.272696
DH1 3HU,-1.569374,54.77372
ME16 8SH,0.511899,51.270395
DH1 3RG,-1.569431,54.772732
SR1 1RB,-1.380392,54.904924
DA1 1DX,0.220272,51.445344
CH1 4QS,-2.921524,53.193974
BN7 1EA,-0.005303,50.872867
SW6 1TR,-0.199705,51.487376
FY1 5RJ,-3.053836,53.811797
G2 8DU,-4.260729,55.857864
BH7 7DS,-1.816266,50.747943
BH1 1JH,-1.868892,50.723113
PO9 2AL,-0.982809,50.85609
BH15 2NS,-1.960934,50.722065
BH15 2RH,-1.985656,50.71556
PO1 2EB,-1.091163,50.795753
PO1 2DQ,-1.089926,50.79586
SO15 2XQ,-1.402977,50.913706
SO17 1EY,-1.402912,50.914335
WR1 3QQ,-2.22251,52.194281
BH1 1QL,-1.868662,50.724282
PE28 0SS,-0.317415,52.287557
LA14 1AF,-3.232886,54.104296
SW18 5JX,-0.197287,51.443724
EH2 4DJ,-3.209441,55.952162
GL1 4LY,-2.236833,51.857495
B5 6SN,-1.895356,52.471804
SW1A 2BN,-0.129744,51.506999
CB21 5XA,0.193112,52.184744
OL9 7QW,-2.132345,53.536546
OX26 2QD,-1.158462,51.898963
SP9 7BQ,-1.671687,51.233326
EC1V 3RE,-0.09758,51.524655
WA3 7QH,-2.535903,53.415447
M5 4RR,-2.284322,53.479456
SO16 6YD,-1.435104,50.933019
TD1 3TE,-2.75261,55.604049
BS22 8HR,-2.944749,51.356525
SW1E 6HL,-0.139886,51.498923
SW1A 2NP,-0.125885,51.504113
LN2 1HN,-0.540514,53.230704
NG31 6NZ,-0.645653,52.913897
PE21 8LN,-0.037734,52.98372
M1 4BT,-2.239003,53.480346
SA70 7SH,-4.786366,51.640869
ME17 3DF,0.613671,51.215156
EX1 1RD,-3.524391,50.72293
CH65 9HE,-2.887289,53.267055
LE1 6ZX,-1.194911,52.612912
L20 3BJ,-2.987582,53.449022
EH12 5EZ,-3.22004,55.945485
PA34 4AE,-5.474884,56.41102
RH17 6TN,-0.090152,51.068506
EH8 7AU,-3.151222,55.955703
LE11 1AZ,-1.201677,52.772305
M30 8PF,-2.362689,53.482875
SS13 1RN,0.500119,51.579582
BN2 1EJ,-0.117827,50.816864
CF24 5JW,-3.159971,51.478015
TN34 1QX,0.566648,50.859367
TN34 1ED,0.574305,50.857486
HX1 4JG,-1.892899,53.721064
PE30 1PQ,0.393989,52.751713
NR3 1UR,1.301036,52.634148
EH1 3DE,-3.183894,55.953655
SW1W 9SZ,-0.146519,51.493102
PO16 7AZ,-1.175437,50.854247
TN23 1PL,0.878718,51.146485
M1 4AH,-2.239109,53.480481
M3 3FL,-2.252201,53.480112
M60 1PR,-2.252201,53.480112
SK1 3NF,-2.161562,53.407561
WN1 1DW,-2.626428,53.542995
DG6 4QZ,-3.958189,54.799784
DE7 5QJ,-1.30886,52.968229
SK17 6DH,-1.911863,53.258625
GU33 6EL,-0.870008,51.073772
WD17 1HP,-0.397444,51.65979
CT1 2UE,1.085773,51.278703
CT9 1RL,1.381807,51.387564
ME15 6SJ,0.520727,51.267417
CT1 1ZA,1.09498,51.281896
TN13 2HU,0.177276,51.280084
M1 3HY,-2.23676,53.478157
LE1 6HG,-1.127374,52.629911
CW11 3BD,-2.391365,53.149967
NN1 3HQ,-0.89364,52.240803
S1 2FD,-1.466931,53.383381
GU12 5RQ,-0.709936,51.280956
DT4 8SU,-2.460219,50.609975
LN5 7RL,-0.542918,53.224306
TS15 9PA,-1.339608,54.495019
SY23 2HP,-4.083049,52.418276
SY23 1AS,-4.087114,52.409069
LL55 2DF,-4.264066,53.140722
LL30 1GA,-3.823291,53.320181
CH7 1AE,-3.13717,53.176993
SA1 1SP,-3.938026,51.620176
SA1 5DB,-3.945379,51.621879
LL12 7BP,-2.989528,53.04846
GL7 4DL,-1.770949,51.695889
E14 9GE,-0.01493,51.499591
BH5 1DU,-1.841503,50.724797
PL1 5QU,-4.165807,50.374648
TR14 8NQ,-5.279867,50.224435
B91 3RT,-1.782489,52.414159
LS1 5AW,-1.545292,53.798527
NE1 4HZ,-1.624196,54.970172
TS2 1PL,-1.230112,54.583748
CF37 1BA,-3.340541,51.599495
CF47 8UX,-3.379033,51.747494
CF63 1TD,-3.261303,51.410661
GL50 3EW,-2.083172,51.898982
CF24 0UG,-3.16828,51.481062
NP4 0SZ,-2.962344,51.681369
NP4 5ES,-3.0209259999999998,51.678575
SA1 3SR,-3.948886,51.615383
CF35 6AP,-3.563142,51.530946
SA61 2DA,-4.970019,51.801623
NP23 6HG,-3.20777,51.776822
SA31 1PY,-4.311327,51.85731
LD3 7BE,-3.380869,51.94374
SY23 1QE,-4.084323,52.413497
NP20 2AG,-2.988171,51.582067
BB2 6AH,-2.489331,53.752241
CA3 8DP,-2.933317,54.895239
PE15 0PR,0.080885,52.575782
TS5 6SG,-1.246518,54.557502
G2 8JX,-4.262385,55.858301
BA4 9DD,-2.547077,51.190759
LE11 2HZ,-1.200473,52.749353
LE1 2LB,-1.116824,52.64098
LE67 3JB,-1.365792,52.722951
LE1 3GG,-1.132069,52.639061
GU11 2HL,-0.789086,51.265443
BS2 8UB,-2.587865,51.463865
BS7 0PD,-2.580133,51.497674
SW1P 3BQ,-0.128921,51.497193
PO1 3GX,-1.093726,50.802607
EH3 9FF,-3.209236,55.943022
B75 5RL,-1.802072,52.589824
CV23 8AP,-1.247691,52.326464
B15 3ST,-1.920847,52.461785
BS8 3NP,-2.625565,51.46072
CF15 8BS,-3.258214,51.516971
CH2 1LD,-2.883012,53.220946
L6 7UJ,-2.94541,53.420718
NG7 1BB,-1.161953,52.951472
PR3 0RP,-2.724189,53.852791
S11 9PZ,-1.528537,53.342931
SA2 7JX,-4.055941,51.610261
SO23 9LS,-1.314469,51.059976
OL11 1EF,-2.159499,53.61194
SK1 1EG,-2.156259,53.409663
BL1 2JS,-2.434223,53.580188
DL15 8DS,-1.803204,54.705757
KA13 6SA,-4.709304,55.654356
CA16 6PA,-2.389906,54.538008
G2 8JB,-4.26166,55.857101
EC1R 4QU,-0.107442,51.527396
PR1 5AB,-2.689365,53.761461
BA2 4JE,-2.351744,51.381342
TA6 3HW,-3.002079,51.130044
BA20 2QD,-2.635039,50.940642
LA1 4NU,-2.793933,54.023509
WN8 8AP,-2.800895,53.547176
CA11 7HW,-2.754091,54.664097
CH1 2AN,-2.891793,53.185888
CH1 2XA,-2.893506,53.187637
WA4 4RL,-2.540972,53.350121
SK10 1BY,-2.128242,53.262408
CW1 6YY,-2.421605,53.08801
CW7 2JS,-2.541296,53.189444
EH1 1LA,-3.190749,55.947919
SY2 6LU,-2.731136,52.704618
G84 0PD,-4.872393,56.04593
PE25 1DA,0.345395,53.149434
LN59NB,-0.530547,53.172599
ST16 2QQ,-2.119429,52.805428
LS1 3JP,-1.564095,53.796296
LS1 3BG,-1.551755,53.800376
B4 6QA,-1.89386,52.483637
